# LSST_U_Mag LSST_G_Mag LSST_R_Mag LSST_I_Mag LSST_Z_Mag LSST_Y4_Mag Temperature Gravity Metallicity
1.581293981739800181e+00 3.939817798753699751e-01 -1.128945983852000096e-01 -3.089191735280100159e-01 -3.859489054285000220e-01 -2.080358922538499966e-01 5.235000000000000000e+03 3.009999999999999787e+00 -1.199999999999999512e+00
1.443684352651299907e+00 3.835299986338299716e-01 -1.054412230392400007e-01 -3.052977938858900120e-01 -3.857190020529300267e-01 -2.066355340540800001e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.800000000000000044e+00
1.451609341168299760e+00 3.840719150171300056e-01 -1.059850753230400094e-01 -3.054223453626899731e-01 -3.854549743972300324e-01 -2.063832814609800059e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.750000000000000000e+00
1.459632671232800050e+00 3.845789773760299735e-01 -1.065229558517400144e-01 -3.055210445814899867e-01 -3.851683998192800273e-01 -2.061109870145300116e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.699999999999999956e+00
1.467754342844800108e+00 3.850511857105299862e-01 -1.070548646253400016e-01 -3.055938915422899971e-01 -3.848592783190799560e-01 -2.058186507147299893e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.649999999999999911e+00
1.475876014456799945e+00 3.855233940450299435e-01 -1.075867733989400166e-01 -3.056667385030900075e-01 -3.845501568188799957e-01 -2.055263144149300225e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.599999999999999867e+00
1.483997686068800226e+00 3.859956023795300117e-01 -1.081186821725400038e-01 -3.057395854638900179e-01 -3.842410353186800354e-01 -2.052339781151300002e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.549999999999999822e+00
1.492119357680800062e+00 3.864678107140299690e-01 -1.086505909461400049e-01 -3.058124324246899728e-01 -3.839319138184800195e-01 -2.049416418153299779e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.499999999999999778e+00
1.504314975356800144e+00 3.867842059635699936e-01 -1.092950709703000012e-01 -3.057876772684099964e-01 -3.834153268637000012e-01 -2.044252876995500123e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.449999999999999734e+00
1.516735834627799928e+00 3.870768384795699735e-01 -1.099352741676000028e-01 -3.057493147598100425e-01 -3.828903316324999695e-01 -2.039051838016500140e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.399999999999999689e+00
1.529156693898800157e+00 3.873694709955700088e-01 -1.105754773649000045e-01 -3.057109522512100330e-01 -3.823653364012999933e-01 -2.033850799037499879e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.349999999999999645e+00
1.541577553169799941e+00 3.876621035115699887e-01 -1.112156805622000200e-01 -3.056725897426100236e-01 -3.818403411701000172e-01 -2.028649760058500173e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.299999999999999600e+00
1.553811357861300202e+00 3.879822291448600247e-01 -1.118548815162000165e-01 -3.056522708055000037e-01 -3.813379558759399934e-01 -2.023780815915300069e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.249999999999999556e+00
1.565608701867300168e+00 3.883665053851600435e-01 -1.124917439025000104e-01 -3.056740535351999966e-01 -3.808883271015399696e-01 -2.019686759722300051e-01 5.255000000000000000e+03 3.009999999999999787e+00 -1.199999999999999512e+00
1.429203008813300091e+00 3.776561712044299579e-01 -1.050188245904399853e-01 -3.018710760512899882e-01 -3.804702596431300821e-01 -2.003442425968799956e-01 5.275000000000000000e+03 3.009999999999999787e+00 -1.800000000000000044e+00
1.437127997330299944e+00 3.781980875877299919e-01 -1.055626768742400079e-01 -3.019956275280900049e-01 -3.802062319874299767e-01 -2.000919900037800292e-01 5.275000000000000000e+03 3.009999999999999787e+00 -1.750000000000000000e+00
1.445052985847300242e+00 3.787400039710299704e-01 -1.061065291580400027e-01 -3.021201790048900215e-01 -3.799422043317299824e-01 -1.998397374106800073e-01 5.275000000000000000e+03 3.009999999999999787e+00 -1.699999999999999956e+00
